"purchase_date","promo_code","promo_ratio","total_price","sales_after_promo"
"2022-07-15","GRATIS_ONGKIR","APPLY_PROMO",680000,675000
"2022-07-15","TANPA_PROMO","TANPA_PROMO",18400,18400
"2022-07-15","GRATIS_ONGKIR","APPLY_PROMO",62000,57000
"2022-07-15","GRATIS_ONGKIR","APPLY_PROMO",60000,55000
"2022-07-15","GRATIS_ONGKIR","APPLY_PROMO",218040,213040
"2022-07-15","TANPA_PROMO","TANPA_PROMO",110997,110997
"2022-07-15","TANPA_PROMO","TANPA_PROMO",105600,105600
"2022-07-15","TANPA_PROMO","TANPA_PROMO",62000,62000
"2022-07-15","TANPA_PROMO","TANPA_PROMO",54561,54561
"2022-07-15","GRATIS_ONGKIR","APPLY_PROMO",650000,645000
"2022-07-15","TANPA_PROMO","TANPA_PROMO",375000,375000
"2022-07-15","TANPA_PROMO","TANPA_PROMO",480000,480000
"2022-07-15","TANPA_PROMO","TANPA_PROMO",337500,337500
"2022-07-15","GRATIS_ONGKIR","APPLY_PROMO",240000,235000
"2022-07-15","GRATIS_ONGKIR","APPLY_PROMO",657000,652000
"2022-07-15","GRATIS_ONGKIR","APPLY_PROMO",192000,187000
"2022-07-16","GRATIS_ONGKIR","APPLY_PROMO",462000,457000
"2022-07-16","TANPA_PROMO","TANPA_PROMO",260000,260000
"2022-07-16","TANPA_PROMO","TANPA_PROMO",253935,253935
"2022-07-16","TANPA_PROMO","TANPA_PROMO",290000,290000
"2022-07-16","TANPA_PROMO","TANPA_PROMO",64150,64150
"2022-07-16","TANPA_PROMO","TANPA_PROMO",506250,506250
"2022-07-16","TANPA_PROMO","TANPA_PROMO",50000,50000
"2022-07-16","TANPA_PROMO","TANPA_PROMO",390000,390000
"2022-07-16","TANPA_PROMO","TANPA_PROMO",68888,68888
"2022-07-16","GRATIS_ONGKIR","APPLY_PROMO",198000,193000
"2022-07-16","TANPA_PROMO","TANPA_PROMO",25000,25000
"2022-07-16","GRATIS_ONGKIR","APPLY_PROMO",239800,234800
"2022-07-16","TANPA_PROMO","TANPA_PROMO",506250,506250
"2022-07-16","TANPA_PROMO","TANPA_PROMO",22500,22500
"2022-07-16","GRATIS_ONGKIR","APPLY_PROMO",100000,95000
"2022-07-16","GRATIS_ONGKIR","APPLY_PROMO",181500,176500
"2022-07-16","TANPA_PROMO","TANPA_PROMO",157500,157500
"2022-07-16","TANPA_PROMO","TANPA_PROMO",49575,49575
"2022-07-16","GRATIS_ONGKIR","APPLY_PROMO",110000,105000
"2022-07-16","GRATIS_ONGKIR","APPLY_PROMO",12125,7125
"2022-07-16","GRATIS_ONGKIR","APPLY_PROMO",69000,64000
"2022-07-16","TANPA_PROMO","TANPA_PROMO",179997,179997
"2022-07-17","TANPA_PROMO","TANPA_PROMO",207000,207000
"2022-07-17","GRATIS_ONGKIR","APPLY_PROMO",125000,120000
"2022-07-17","GRATIS_ONGKIR","APPLY_PROMO",89000,84000
"2022-07-17","TANPA_PROMO","TANPA_PROMO",159000,159000
"2022-07-17","GRATIS_ONGKIR","APPLY_PROMO",51000,46000
"2022-07-17","TANPA_PROMO","TANPA_PROMO",51000,51000
"2022-07-17","TANPA_PROMO","TANPA_PROMO",578700,578700
"2022-07-17","TANPA_PROMO","TANPA_PROMO",330000,330000
"2022-07-17","GRATIS_ONGKIR","APPLY_PROMO",99150,94150
"2022-07-17","TANPA_PROMO","TANPA_PROMO",148500,148500
"2022-07-17","TANPA_PROMO","TANPA_PROMO",168750,168750
"2022-07-17","GRATIS_ONGKIR","APPLY_PROMO",495000,490000
"2022-07-17","TANPA_PROMO","TANPA_PROMO",69600,69600
"2022-07-17","GRATIS_ONGKIR","APPLY_PROMO",1350,-3650
"2022-07-17","TANPA_PROMO","TANPA_PROMO",41990,41990
"2022-07-17","TANPA_PROMO","TANPA_PROMO",156000,156000
"2022-07-17","TANPA_PROMO","TANPA_PROMO",4950060,4950060
"2022-07-17","TANPA_PROMO","TANPA_PROMO",1350000,1350000
"2022-07-17","TANPA_PROMO","TANPA_PROMO",179000,179000
"2022-07-17","TANPA_PROMO","TANPA_PROMO",130000,130000
"2022-07-17","GRATIS_ONGKIR","APPLY_PROMO",310000,305000
"2022-07-17","TANPA_PROMO","TANPA_PROMO",310500,310500
"2022-07-17","TANPA_PROMO","TANPA_PROMO",3700,3700
"2022-07-17","GRATIS_ONGKIR","APPLY_PROMO",199900,194900
"2022-07-17","GRATIS_ONGKIR","APPLY_PROMO",405000,400000
"2022-07-17","GRATIS_ONGKIR","APPLY_PROMO",958000,953000
"2022-07-17","GRATIS_ONGKIR","APPLY_PROMO",86000,81000
"2022-07-17","GRATIS_ONGKIR","APPLY_PROMO",70000,65000
"2022-07-17","GRATIS_ONGKIR","APPLY_PROMO",178000,173000
"2022-07-17","TANPA_PROMO","TANPA_PROMO",112000,112000
"2022-07-17","TANPA_PROMO","TANPA_PROMO",141000,141000
"2022-07-17","GRATIS_ONGKIR","APPLY_PROMO",129900,124900
"2022-07-17","GRATIS_ONGKIR","APPLY_PROMO",615000,610000
"2022-07-18","TANPA_PROMO","TANPA_PROMO",480000,480000
"2022-07-18","TANPA_PROMO","TANPA_PROMO",59000,59000
"2022-07-18","GRATIS_ONGKIR","APPLY_PROMO",64150,59150
"2022-07-18","TANPA_PROMO","TANPA_PROMO",654000,654000
"2022-07-18","GRATIS_ONGKIR","APPLY_PROMO",200700,195700
"2022-07-18","GRATIS_ONGKIR","APPLY_PROMO",36000,31000
"2022-07-18","TANPA_PROMO","TANPA_PROMO",825000,825000
"2022-07-18","GRATIS_ONGKIR","APPLY_PROMO",128040,123040
"2022-07-18","TANPA_PROMO","TANPA_PROMO",138000,138000
"2022-07-18","GRATIS_ONGKIR","APPLY_PROMO",125000,120000
"2022-07-18","GRATIS_ONGKIR","APPLY_PROMO",19425,14425
"2022-07-18","TANPA_PROMO","TANPA_PROMO",130000,130000
"2022-07-18","GRATIS_ONGKIR","APPLY_PROMO",31000,26000
"2022-07-18","GRATIS_ONGKIR","APPLY_PROMO",1437000,1432000
"2022-07-18","GRATIS_ONGKIR","APPLY_PROMO",393360,388360
"2022-07-18","TANPA_PROMO","TANPA_PROMO",199999,199999
"2022-07-18","TANPA_PROMO","TANPA_PROMO",1347000,1347000
"2022-07-18","GRATIS_ONGKIR","APPLY_PROMO",195000,190000
"2022-07-18","GRATIS_ONGKIR","APPLY_PROMO",74000,69000
"2022-07-18","TANPA_PROMO","TANPA_PROMO",290000,290000
"2022-07-18","TANPA_PROMO","TANPA_PROMO",47888,47888
"2022-07-18","GRATIS_ONGKIR","APPLY_PROMO",125000,120000
"2022-07-18","GRATIS_ONGKIR","APPLY_PROMO",581400,576400
"2022-07-18","TANPA_PROMO","TANPA_PROMO",58000,58000
"2022-07-19","GRATIS_ONGKIR","APPLY_PROMO",52000,47000
"2022-07-19","GRATIS_ONGKIR","APPLY_PROMO",149625,144625
"2022-07-19","GRATIS_ONGKIR","APPLY_PROMO",597000,592000
"2022-07-19","GRATIS_ONGKIR","APPLY_PROMO",198000,193000
"2022-07-19","GRATIS_ONGKIR","APPLY_PROMO",507000,502000
"2022-07-19","TANPA_PROMO","TANPA_PROMO",297000,297000
"2022-07-19","GRATIS_ONGKIR","APPLY_PROMO",37500,32500
"2022-07-19","TANPA_PROMO","TANPA_PROMO",197500,197500
"2022-07-19","TANPA_PROMO","TANPA_PROMO",415000,415000
"2022-07-19","GRATIS_ONGKIR","APPLY_PROMO",76000,71000
"2022-07-19","TANPA_PROMO","TANPA_PROMO",145000,145000
"2022-07-19","GRATIS_ONGKIR","APPLY_PROMO",39800,34800
"2022-07-19","TANPA_PROMO","TANPA_PROMO",450000,450000
"2022-07-19","TANPA_PROMO","TANPA_PROMO",345000,345000
"2022-07-19","TANPA_PROMO","TANPA_PROMO",270000,270000
"2022-07-19","GRATIS_ONGKIR","APPLY_PROMO",84750,79750
"2022-07-19","TANPA_PROMO","TANPA_PROMO",145360,145360
"2022-07-19","GRATIS_ONGKIR","APPLY_PROMO",278000,273000
"2022-07-19","GRATIS_ONGKIR","APPLY_PROMO",249800,244800
"2022-07-19","TANPA_PROMO","TANPA_PROMO",169500,169500
"2022-07-19","TANPA_PROMO","TANPA_PROMO",98750,98750
"2022-07-19","GRATIS_ONGKIR","APPLY_PROMO",24500,19500
"2022-07-19","TANPA_PROMO","TANPA_PROMO",228000,228000
"2022-07-19","TANPA_PROMO","TANPA_PROMO",124000,124000
"2022-07-19","GRATIS_ONGKIR","APPLY_PROMO",32000,27000
"2022-07-19","GRATIS_ONGKIR","APPLY_PROMO",299700,294700
"2022-07-20","TANPA_PROMO","TANPA_PROMO",690000,690000
"2022-07-20","GRATIS_ONGKIR","APPLY_PROMO",459998,454998
"2022-07-20","GRATIS_ONGKIR","APPLY_PROMO",220000,215000
"2022-07-20","TANPA_PROMO","TANPA_PROMO",54000,54000
"2022-07-20","GRATIS_ONGKIR","APPLY_PROMO",478800,473800
"2022-07-20","GRATIS_ONGKIR","APPLY_PROMO",53500,48500
"2022-07-20","TANPA_PROMO","TANPA_PROMO",90000,90000
"2022-07-20","TANPA_PROMO","TANPA_PROMO",240500,240500
"2022-07-20","TANPA_PROMO","TANPA_PROMO",1990000,1990000
"2022-07-20","GRATIS_ONGKIR","APPLY_PROMO",151500,146500
"2022-07-20","GRATIS_ONGKIR","APPLY_PROMO",260000,255000
"2022-07-20","GRATIS_ONGKIR","APPLY_PROMO",270580,265580
"2022-07-20","GRATIS_ONGKIR","APPLY_PROMO",156000,151000
"2022-07-20","TANPA_PROMO","TANPA_PROMO",4545000,4545000
"2022-07-20","GRATIS_ONGKIR","APPLY_PROMO",149600,144600
"2022-07-20","GRATIS_ONGKIR","APPLY_PROMO",50520,45520
"2022-07-20","TANPA_PROMO","TANPA_PROMO",169380,169380
"2022-07-20","TANPA_PROMO","TANPA_PROMO",40500,40500
"2022-07-20","TANPA_PROMO","TANPA_PROMO",199998,199998
"2022-07-20","TANPA_PROMO","TANPA_PROMO",113800,113800
"2022-07-20","GRATIS_ONGKIR","APPLY_PROMO",114000,109000
"2022-07-20","TANPA_PROMO","TANPA_PROMO",550000,550000
"2022-07-20","TANPA_PROMO","TANPA_PROMO",299999,299999
"2022-07-20","TANPA_PROMO","TANPA_PROMO",538000,538000
"2022-07-20","GRATIS_ONGKIR","APPLY_PROMO",185000,180000
"2022-07-21","TANPA_PROMO","TANPA_PROMO",149900,149900
"2022-07-21","TANPA_PROMO","TANPA_PROMO",220000,220000
"2022-07-21","GRATIS_ONGKIR","APPLY_PROMO",217500,212500
"2022-07-21","TANPA_PROMO","TANPA_PROMO",555000,555000
"2022-07-21","TANPA_PROMO","TANPA_PROMO",299800,299800
"2022-07-21","GRATIS_ONGKIR","APPLY_PROMO",145000,140000
"2022-07-21","TANPA_PROMO","TANPA_PROMO",712500,712500
"2022-07-21","GRATIS_ONGKIR","APPLY_PROMO",85000,80000
"2022-07-21","GRATIS_ONGKIR","APPLY_PROMO",31500,26500
"2022-07-21","GRATIS_ONGKIR","APPLY_PROMO",50000,45000
"2022-07-21","TANPA_PROMO","TANPA_PROMO",498000,498000
"2022-07-21","TANPA_PROMO","TANPA_PROMO",69000,69000
"2022-07-21","GRATIS_ONGKIR","APPLY_PROMO",75000,70000
"2022-07-21","GRATIS_ONGKIR","APPLY_PROMO",107728,102728
"2022-07-21","GRATIS_ONGKIR","APPLY_PROMO",239400,234400
"2022-07-21","TANPA_PROMO","TANPA_PROMO",106000,106000
"2022-07-21","GRATIS_ONGKIR","APPLY_PROMO",93884,88884
"2022-07-21","TANPA_PROMO","TANPA_PROMO",47900,47900
"2022-07-21","GRATIS_ONGKIR","APPLY_PROMO",130000,125000
"2022-07-21","GRATIS_ONGKIR","APPLY_PROMO",300000,295000
"2022-07-21","GRATIS_ONGKIR","APPLY_PROMO",121500,116500
"2022-07-21","TANPA_PROMO","TANPA_PROMO",79800,79800
"2022-07-21","TANPA_PROMO","TANPA_PROMO",195000,195000
"2022-07-21","GRATIS_ONGKIR","APPLY_PROMO",150000,145000
"2022-07-21","GRATIS_ONGKIR","APPLY_PROMO",6600,1600
"2022-07-21","TANPA_PROMO","TANPA_PROMO",97500,97500
"2022-07-21","GRATIS_ONGKIR","APPLY_PROMO",5070,70
"2022-07-21","TANPA_PROMO","TANPA_PROMO",291000,291000
"2022-07-21","TANPA_PROMO","TANPA_PROMO",21500,21500
"2022-07-21","TANPA_PROMO","TANPA_PROMO",90000,90000
"2022-07-21","GRATIS_ONGKIR","APPLY_PROMO",124000,119000
"2022-07-21","TANPA_PROMO","TANPA_PROMO",411000,411000
"2022-07-21","TANPA_PROMO","TANPA_PROMO",150000,150000
"2022-07-22","GRATIS_ONGKIR","APPLY_PROMO",465000,460000
"2022-07-22","TANPA_PROMO","TANPA_PROMO",269425,269425
"2022-07-22","GRATIS_ONGKIR","APPLY_PROMO",225000,220000
"2022-07-22","GRATIS_ONGKIR","APPLY_PROMO",318000,313000
"2022-07-22","GRATIS_ONGKIR","APPLY_PROMO",159000,154000
"2022-07-22","TANPA_PROMO","TANPA_PROMO",200000,200000
"2022-07-22","TANPA_PROMO","TANPA_PROMO",88000,88000
"2022-07-22","TANPA_PROMO","TANPA_PROMO",65000,65000
"2022-07-22","GRATIS_ONGKIR","APPLY_PROMO",24250,19250
"2022-07-22","GRATIS_ONGKIR","APPLY_PROMO",1659000,1654000
"2022-07-22","GRATIS_ONGKIR","APPLY_PROMO",59900,54900
"2022-07-22","TANPA_PROMO","TANPA_PROMO",318000,318000
"2022-07-22","GRATIS_ONGKIR","APPLY_PROMO",12125,7125
"2022-07-22","GRATIS_ONGKIR","APPLY_PROMO",66000,61000
"2022-07-22","TANPA_PROMO","TANPA_PROMO",94500,94500
"2022-07-22","TANPA_PROMO","TANPA_PROMO",141000,141000
"2022-07-22","TANPA_PROMO","TANPA_PROMO",260000,260000
"2022-07-22","GRATIS_ONGKIR","APPLY_PROMO",150000,145000
"2022-07-22","TANPA_PROMO","TANPA_PROMO",139000,139000
"2022-07-22","TANPA_PROMO","TANPA_PROMO",63000,63000
"2022-07-22","GRATIS_ONGKIR","APPLY_PROMO",2850000,2845000
"2022-07-22","GRATIS_ONGKIR","APPLY_PROMO",318000,313000
"2022-07-22","GRATIS_ONGKIR","APPLY_PROMO",129270,124270
"2022-07-22","GRATIS_ONGKIR","APPLY_PROMO",218040,213040
"2022-07-22","GRATIS_ONGKIR","APPLY_PROMO",59999,54999
"2022-07-22","TANPA_PROMO","TANPA_PROMO",179400,179400
"2022-07-23","TANPA_PROMO","TANPA_PROMO",255000,255000
"2022-07-23","TANPA_PROMO","TANPA_PROMO",70000,70000
"2022-07-23","TANPA_PROMO","TANPA_PROMO",338000,338000
"2022-07-23","TANPA_PROMO","TANPA_PROMO",79950,79950
"2022-07-23","TANPA_PROMO","TANPA_PROMO",285000,285000
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",525,-4475
"2022-07-23","TANPA_PROMO","TANPA_PROMO",217500,217500
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",435000,430000
"2022-07-23","TANPA_PROMO","TANPA_PROMO",53500,53500
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",112000,107000
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",378000,373000
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",150000,145000
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",1200000,1195000
"2022-07-23","TANPA_PROMO","TANPA_PROMO",130000,130000
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",4950060,4945060
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",205000,200000
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",555000,550000
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",187200,182200
"2022-07-23","TANPA_PROMO","TANPA_PROMO",21000,21000
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",169000,164000
"2022-07-23","TANPA_PROMO","TANPA_PROMO",228000,228000
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",139000,134000
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",69900,64900
"2022-07-23","TANPA_PROMO","TANPA_PROMO",55365,55365
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",599997,594997
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",29900,24900
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",359700,354700
"2022-07-23","GRATIS_ONGKIR","APPLY_PROMO",85320,80320
"2022-07-24","GRATIS_ONGKIR","APPLY_PROMO",507000,502000
"2022-07-24","GRATIS_ONGKIR","APPLY_PROMO",99000,94000
"2022-07-24","TANPA_PROMO","TANPA_PROMO",599998,599998
"2022-07-24","GRATIS_ONGKIR","APPLY_PROMO",236370,231370
"2022-07-24","GRATIS_ONGKIR","APPLY_PROMO",130000,125000
"2022-07-24","TANPA_PROMO","TANPA_PROMO",90000,90000
"2022-07-24","GRATIS_ONGKIR","APPLY_PROMO",231000,226000
"2022-07-24","GRATIS_ONGKIR","APPLY_PROMO",550000,545000
"2022-07-24","GRATIS_ONGKIR","APPLY_PROMO",477000,472000
"2022-07-24","GRATIS_ONGKIR","APPLY_PROMO",76800,71800
"2022-07-24","GRATIS_ONGKIR","APPLY_PROMO",348750,343750
"2022-07-24","TANPA_PROMO","TANPA_PROMO",168300,168300
"2022-07-24","TANPA_PROMO","TANPA_PROMO",130000,130000
"2022-07-24","TANPA_PROMO","TANPA_PROMO",74700,74700
"2022-07-24","GRATIS_ONGKIR","APPLY_PROMO",165500,160500
"2022-07-24","GRATIS_ONGKIR","APPLY_PROMO",51200,46200
"2022-07-24","GRATIS_ONGKIR","APPLY_PROMO",275000,270000
"2022-07-24","GRATIS_ONGKIR","APPLY_PROMO",130000,125000
"2022-07-24","GRATIS_ONGKIR","APPLY_PROMO",60000,55000
"2022-07-24","GRATIS_ONGKIR","APPLY_PROMO",54815,49815
"2022-07-24","GRATIS_ONGKIR","APPLY_PROMO",1058000,1053000
"2022-07-24","TANPA_PROMO","TANPA_PROMO",200000,200000
"2022-07-25","TANPA_PROMO","TANPA_PROMO",718200,718200
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",465000,460000
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",18400,13400
"2022-07-25","TANPA_PROMO","TANPA_PROMO",18187,18187
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",69000,64000
"2022-07-25","TANPA_PROMO","TANPA_PROMO",166500,166500
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",166500,161500
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",27000,22000
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",151500,146500
"2022-07-25","TANPA_PROMO","TANPA_PROMO",74700,74700
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",299700,294700
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",84000,79000
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",240000,235000
"2022-07-25","TANPA_PROMO","TANPA_PROMO",29900,29900
"2022-07-25","TANPA_PROMO","TANPA_PROMO",50520,50520
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",360000,355000
"2022-07-25","TANPA_PROMO","TANPA_PROMO",193988,193988
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",285000,280000
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",63000,58000
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",62400,57400
"2022-07-25","TANPA_PROMO","TANPA_PROMO",145360,145360
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",26888,21888
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",159000,154000
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",825000,820000
"2022-07-25","TANPA_PROMO","TANPA_PROMO",209700,209700
"2022-07-25","TANPA_PROMO","TANPA_PROMO",10650000,10650000
"2022-07-25","TANPA_PROMO","TANPA_PROMO",131400,131400
"2022-07-25","TANPA_PROMO","TANPA_PROMO",53000,53000
"2022-07-25","TANPA_PROMO","TANPA_PROMO",2694000,2694000
"2022-07-25","TANPA_PROMO","TANPA_PROMO",40500,40500
"2022-07-25","TANPA_PROMO","TANPA_PROMO",99900,99900
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",22500,17500
"2022-07-25","GRATIS_ONGKIR","APPLY_PROMO",48000,43000
"2022-07-25","TANPA_PROMO","TANPA_PROMO",209700,209700
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",64000,59000
"2022-07-26","TANPA_PROMO","TANPA_PROMO",299999,299999
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",270580,265580
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",253935,248935
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",35000,30000
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",59900,54900
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",830000,825000
"2022-07-26","TANPA_PROMO","TANPA_PROMO",26750,26750
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",5491530,5486530
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",672000,667000
"2022-07-26","TANPA_PROMO","TANPA_PROMO",599700,599700
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",54900,49900
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",76000,71000
"2022-07-26","TANPA_PROMO","TANPA_PROMO",76000,76000
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",510000,505000
"2022-07-26","TANPA_PROMO","TANPA_PROMO",149900,149900
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",135140,130140
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",591700,586700
"2022-07-26","TANPA_PROMO","TANPA_PROMO",157500,157500
"2022-07-26","TANPA_PROMO","TANPA_PROMO",105000,105000
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",109000,104000
"2022-07-26","TANPA_PROMO","TANPA_PROMO",5550,5550
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",155000,150000
"2022-07-26","TANPA_PROMO","TANPA_PROMO",3300,3300
"2022-07-26","TANPA_PROMO","TANPA_PROMO",224000,224000
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",1497000,1492000
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",110000,105000
"2022-07-26","TANPA_PROMO","TANPA_PROMO",14622,14622
"2022-07-26","GRATIS_ONGKIR","APPLY_PROMO",22000,17000
"2022-07-27","GRATIS_ONGKIR","APPLY_PROMO",1575,-3425
"2022-07-27","TANPA_PROMO","TANPA_PROMO",73998,73998
"2022-07-27","GRATIS_ONGKIR","APPLY_PROMO",177000,172000
"2022-07-27","GRATIS_ONGKIR","APPLY_PROMO",98969,93969
"2022-07-27","TANPA_PROMO","TANPA_PROMO",39900,39900
"2022-07-27","TANPA_PROMO","TANPA_PROMO",102000,102000
"2022-07-27","TANPA_PROMO","TANPA_PROMO",68700,68700
"2022-07-27","TANPA_PROMO","TANPA_PROMO",310000,310000
"2022-07-27","GRATIS_ONGKIR","APPLY_PROMO",360000,355000
"2022-07-27","GRATIS_ONGKIR","APPLY_PROMO",260000,255000
"2022-07-27","TANPA_PROMO","TANPA_PROMO",615000,615000
"2022-07-27","GRATIS_ONGKIR","APPLY_PROMO",53000,48000
"2022-07-27","TANPA_PROMO","TANPA_PROMO",219000,219000
"2022-07-27","GRATIS_ONGKIR","APPLY_PROMO",125970,120970
"2022-07-27","TANPA_PROMO","TANPA_PROMO",260000,260000
"2022-07-27","TANPA_PROMO","TANPA_PROMO",130000,130000
"2022-07-27","GRATIS_ONGKIR","APPLY_PROMO",192060,187060
"2022-07-27","TANPA_PROMO","TANPA_PROMO",415000,415000
"2022-07-27","GRATIS_ONGKIR","APPLY_PROMO",159800,154800
"2022-07-28","GRATIS_ONGKIR","APPLY_PROMO",197500,192500
"2022-07-28","GRATIS_ONGKIR","APPLY_PROMO",149900,144900
"2022-07-28","GRATIS_ONGKIR","APPLY_PROMO",89700,84700
"2022-07-28","TANPA_PROMO","TANPA_PROMO",399800,399800
"2022-07-28","GRATIS_ONGKIR","APPLY_PROMO",1320000,1315000
"2022-07-28","TANPA_PROMO","TANPA_PROMO",113970,113970
"2022-07-28","TANPA_PROMO","TANPA_PROMO",109000,109000
"2022-07-28","TANPA_PROMO","TANPA_PROMO",17500,17500
"2022-07-28","GRATIS_ONGKIR","APPLY_PROMO",33000,28000
"2022-07-28","GRATIS_ONGKIR","APPLY_PROMO",578700,573700
"2022-07-28","GRATIS_ONGKIR","APPLY_PROMO",48450,43450
"2022-07-28","GRATIS_ONGKIR","APPLY_PROMO",320000,315000
"2022-07-28","GRATIS_ONGKIR","APPLY_PROMO",1587000,1582000
"2022-07-28","TANPA_PROMO","TANPA_PROMO",155000,155000
"2022-07-28","GRATIS_ONGKIR","APPLY_PROMO",92000,87000
"2022-07-28","TANPA_PROMO","TANPA_PROMO",145000,145000
"2022-07-28","GRATIS_ONGKIR","APPLY_PROMO",255000,250000
"2022-07-28","GRATIS_ONGKIR","APPLY_PROMO",80250,75250
"2022-07-28","GRATIS_ONGKIR","APPLY_PROMO",300000,295000
"2022-07-28","TANPA_PROMO","TANPA_PROMO",112500,112500
"2022-07-28","TANPA_PROMO","TANPA_PROMO",250200,250200
"2022-07-28","GRATIS_ONGKIR","APPLY_PROMO",192060,187060
"2022-07-28","GRATIS_ONGKIR","APPLY_PROMO",299999,294999
"2022-07-28","TANPA_PROMO","TANPA_PROMO",130000,130000
"2022-07-29","GRATIS_ONGKIR","APPLY_PROMO",478800,473800
"2022-07-29","TANPA_PROMO","TANPA_PROMO",3000,3000
"2022-07-29","GRATIS_ONGKIR","APPLY_PROMO",269425,264425
"2022-07-29","GRATIS_ONGKIR","APPLY_PROMO",85320,80320
"2022-07-29","GRATIS_ONGKIR","APPLY_PROMO",3550000,3545000
"2022-07-29","GRATIS_ONGKIR","APPLY_PROMO",397500,392500
"2022-07-29","TANPA_PROMO","TANPA_PROMO",99000,99000
"2022-07-29","TANPA_PROMO","TANPA_PROMO",718200,718200
"2022-07-29","GRATIS_ONGKIR","APPLY_PROMO",267000,262000
"2022-07-29","GRATIS_ONGKIR","APPLY_PROMO",187960,182960
"2022-07-29","GRATIS_ONGKIR","APPLY_PROMO",347997,342997
"2022-07-29","TANPA_PROMO","TANPA_PROMO",295850,295850
"2022-07-29","GRATIS_ONGKIR","APPLY_PROMO",507000,502000
"2022-07-29","GRATIS_ONGKIR","APPLY_PROMO",162360,157360
"2022-07-29","TANPA_PROMO","TANPA_PROMO",180000,180000
"2022-07-29","GRATIS_ONGKIR","APPLY_PROMO",238000,233000
"2022-07-29","GRATIS_ONGKIR","APPLY_PROMO",538850,533850
"2022-07-29","TANPA_PROMO","TANPA_PROMO",99000,99000
"2022-07-29","TANPA_PROMO","TANPA_PROMO",93980,93980
"2022-07-29","TANPA_PROMO","TANPA_PROMO",405870,405870
"2022-07-29","TANPA_PROMO","TANPA_PROMO",499000,499000
"2022-07-29","TANPA_PROMO","TANPA_PROMO",4317000,4317000
"2022-07-29","TANPA_PROMO","TANPA_PROMO",93300,93300
"2022-07-30","TANPA_PROMO","TANPA_PROMO",195000,195000
"2022-07-30","TANPA_PROMO","TANPA_PROMO",260000,260000
"2022-07-30","TANPA_PROMO","TANPA_PROMO",106500,106500
"2022-07-30","TANPA_PROMO","TANPA_PROMO",106000,106000
"2022-07-30","TANPA_PROMO","TANPA_PROMO",25866,25866
"2022-07-30","TANPA_PROMO","TANPA_PROMO",165000,165000
"2022-07-30","TANPA_PROMO","TANPA_PROMO",148200,148200
