"purchase_date","total_price","promo_code","discount","sales_after_promo"
"2022-07-25",209700,"TANPA_PROMO",0,209700
"2022-07-11",45900,"TANPA_PROMO",0,45900
"2022-07-29",85320,"GRATIS_ONGKIR",5000,80320
"2022-07-25",145360,"TANPA_PROMO",0,145360
"2022-07-12",128000,"GRATIS_ONGKIR",5000,123000
"2022-07-17",615000,"GRATIS_ONGKIR",5000,610000
"2022-07-12",159000,"GRATIS_ONGKIR",5000,154000
"2022-07-04",837000,"TANPA_PROMO",0,837000
"2022-07-23",187200,"GRATIS_ONGKIR",5000,182200
"2022-07-11",1350000,"TANPA_PROMO",0,1350000
"2022-07-26",830000,"GRATIS_ONGKIR",5000,825000
"2022-07-17",125000,"GRATIS_ONGKIR",5000,120000
"2022-07-11",337500,"GRATIS_ONGKIR",5000,332500
"2022-07-18",195000,"GRATIS_ONGKIR",5000,190000
"2022-07-24",168300,"TANPA_PROMO",0,168300
"2022-07-26",253935,"GRATIS_ONGKIR",5000,248935
"2022-07-21",31500,"GRATIS_ONGKIR",5000,26500
"2022-07-13",139800,"GRATIS_ONGKIR",5000,134800
"2022-07-01",1500000,"GRATIS_ONGKIR",5000,1495000
"2022-07-16",50000,"TANPA_PROMO",0,50000
"2022-07-09",458000,"TANPA_PROMO",0,458000
"2022-07-29",3000,"TANPA_PROMO",0,3000
"2022-07-12",27600,"GRATIS_ONGKIR",5000,22600
"2022-07-15",62000,"TANPA_PROMO",0,62000
"2022-07-23",599997,"GRATIS_ONGKIR",5000,594997
"2022-07-14",1000,"TANPA_PROMO",0,1000
"2022-07-26",22000,"GRATIS_ONGKIR",5000,17000
"2022-07-03",62000,"GRATIS_ONGKIR",5000,57000
"2022-07-26",14622,"TANPA_PROMO",0,14622
"2022-07-18",59000,"TANPA_PROMO",0,59000
"2022-07-30",195000,"GRATIS_ONGKIR",5000,190000
"2022-07-16",100000,"GRATIS_ONGKIR",5000,95000
"2022-07-13",9200,"TANPA_PROMO",0,9200
"2022-07-22",12125,"GRATIS_ONGKIR",5000,7125
"2022-07-15",54561,"TANPA_PROMO",0,54561
"2022-07-16",179997,"TANPA_PROMO",0,179997
"2022-07-13",27887,"TANPA_PROMO",0,27887
"2022-07-18",480000,"TANPA_PROMO",0,480000
"2022-07-19",24500,"GRATIS_ONGKIR",5000,19500
"2022-07-30",388500,"TANPA_PROMO",0,388500
"2022-07-28",92000,"GRATIS_ONGKIR",5000,87000
"2022-07-22",141000,"TANPA_PROMO",0,141000
"2022-07-06",200000,"TANPA_PROMO",0,200000
"2022-07-15",650000,"GRATIS_ONGKIR",5000,645000
"2022-07-23",85320,"GRATIS_ONGKIR",5000,80320
"2022-07-09",91800,"GRATIS_ONGKIR",5000,86800
"2022-07-26",155000,"GRATIS_ONGKIR",5000,150000
"2022-07-08",415000,"TANPA_PROMO",0,415000
"2022-07-12",175000,"GRATIS_ONGKIR",5000,170000
"2022-07-14",149650,"TANPA_PROMO",0,149650
"2022-07-15",375000,"TANPA_PROMO",0,375000
"2022-07-28",145000,"TANPA_PROMO",0,145000
"2022-07-24",236370,"GRATIS_ONGKIR",5000,231370
"2022-07-07",6600,"TANPA_PROMO",0,6600
"2022-07-27",615000,"TANPA_PROMO",0,615000
"2022-07-11",480000,"TANPA_PROMO",0,480000
"2022-07-15",480000,"TANPA_PROMO",0,480000
"2022-07-08",318000,"TANPA_PROMO",0,318000
"2022-07-14",20000,"GRATIS_ONGKIR",5000,15000
"2022-07-17",1350000,"TANPA_PROMO",0,1350000
"2022-07-21",150000,"GRATIS_ONGKIR",5000,145000
"2022-07-13",2250000,"GRATIS_ONGKIR",5000,2245000
"2022-07-23",228000,"TANPA_PROMO",0,228000
"2022-07-09",85320,"TANPA_PROMO",0,85320
"2022-07-02",88000,"TANPA_PROMO",0,88000
"2022-07-13",57500,"GRATIS_ONGKIR",5000,52500
"2022-07-19",124000,"TANPA_PROMO",0,124000
"2022-07-10",25000,"TANPA_PROMO",0,25000
"2022-07-04",159000,"GRATIS_ONGKIR",5000,154000
"2022-07-02",168300,"TANPA_PROMO",0,168300
"2022-07-09",440000,"TANPA_PROMO",0,440000
"2022-07-01",145000,"AWAL_GAJIAN",15000,130000
"2022-07-08",21500,"TANPA_PROMO",0,21500
"2022-07-21",124000,"GRATIS_ONGKIR",5000,119000
"2022-07-16",239800,"GRATIS_ONGKIR",5000,234800
"2022-07-02",187200,"GRATIS_ONGKIR",5000,182200
"2022-07-28",255000,"GRATIS_ONGKIR",5000,250000
"2022-07-17",495000,"GRATIS_ONGKIR",5000,490000
"2022-07-11",1437000,"TANPA_PROMO",0,1437000
"2022-07-12",70000,"GRATIS_ONGKIR",5000,65000
"2022-07-06",478800,"GRATIS_ONGKIR",5000,473800
"2022-07-26",76000,"GRATIS_ONGKIR",5000,71000
"2022-07-12",510150,"TANPA_PROMO",0,510150
"2022-07-18",654000,"TANPA_PROMO",0,654000
"2022-07-01",8760000,"TANPA_PROMO",0,8760000
"2022-07-04",375000,"GRATIS_ONGKIR",5000,370000
"2022-07-17",310500,"TANPA_PROMO",0,310500
"2022-07-03",151500,"TANPA_PROMO",0,151500
"2022-07-26",510000,"GRATIS_ONGKIR",5000,505000
"2022-07-20",185000,"GRATIS_ONGKIR",5000,180000
"2022-07-06",279000,"GRATIS_ONGKIR",5000,274000
"2022-07-19",299700,"GRATIS_ONGKIR",5000,294700
"2022-07-21",85000,"GRATIS_ONGKIR",5000,80000
"2022-07-14",100029,"TANPA_PROMO",0,100029
"2022-07-19",149625,"GRATIS_ONGKIR",5000,144625
"2022-07-13",155000,"TANPA_PROMO",0,155000
"2022-07-09",290000,"GRATIS_ONGKIR",5000,285000
"2022-07-25",18187,"TANPA_PROMO",0,18187
"2022-07-22",63000,"TANPA_PROMO",0,63000
"2022-07-30",712500,"GRATIS_ONGKIR",5000,707500
"2022-07-13",780000,"TANPA_PROMO",0,780000
"2022-07-27",125970,"GRATIS_ONGKIR",5000,120970
"2022-07-01",267000,"TANPA_PROMO",0,267000
"2022-07-11",120000,"TANPA_PROMO",0,120000
"2022-07-23",21000,"TANPA_PROMO",0,21000
"2022-07-28",80250,"GRATIS_ONGKIR",5000,75250
"2022-07-16",49575,"TANPA_PROMO",0,49575
"2022-07-20",169380,"TANPA_PROMO",0,169380
"2022-07-11",256000,"GRATIS_ONGKIR",5000,251000
"2022-07-12",66000,"TANPA_PROMO",0,66000
"2022-07-16",157500,"TANPA_PROMO",0,157500
"2022-07-30",239800,"GRATIS_ONGKIR",5000,234800
"2022-07-18",19425,"GRATIS_ONGKIR",5000,14425
"2022-07-26",157500,"TANPA_PROMO",0,157500
"2022-07-26",105000,"TANPA_PROMO",0,105000
"2022-07-30",199999,"TANPA_PROMO",0,199999
"2022-07-18",1347000,"TANPA_PROMO",0,1347000
"2022-07-08",68700,"TANPA_PROMO",0,68700
"2022-07-23",555000,"GRATIS_ONGKIR",5000,550000
"2022-07-14",345000,"GRATIS_ONGKIR",5000,340000
"2022-07-23",359700,"GRATIS_ONGKIR",5000,354700
"2022-07-17",4950060,"TANPA_PROMO",0,4950060
"2022-07-19",597000,"GRATIS_ONGKIR",5000,592000
"2022-07-03",202710,"TANPA_PROMO",0,202710
"2022-07-15",337500,"TANPA_PROMO",0,337500
"2022-07-17",148500,"TANPA_PROMO",0,148500
"2022-07-22",2850000,"GRATIS_ONGKIR",5000,2845000
"2022-07-14",175000,"TANPA_PROMO",0,175000
"2022-07-17",168750,"TANPA_PROMO",0,168750
"2022-07-18",36000,"GRATIS_ONGKIR",5000,31000
"2022-07-07",58275,"TANPA_PROMO",0,58275
"2022-07-20",459998,"GRATIS_ONGKIR",5000,454998
"2022-07-17",41990,"TANPA_PROMO",0,41990
"2022-07-28",300000,"GRATIS_ONGKIR",5000,295000
"2022-07-02",114000,"TANPA_PROMO",0,114000
"2022-07-10",91800,"TANPA_PROMO",0,91800
"2022-07-05",94000,"TANPA_PROMO",0,94000
"2022-07-01",1500000,"AWAL_GAJIAN",15000,1485000
"2022-07-05",169000,"TANPA_PROMO",0,169000
"2022-07-03",327000,"TANPA_PROMO",0,327000
"2022-07-21",6600,"GRATIS_ONGKIR",5000,1600
"2022-07-09",49400,"TANPA_PROMO",0,49400
"2022-07-20",478800,"GRATIS_ONGKIR",5000,473800
"2022-07-21",121500,"GRATIS_ONGKIR",5000,116500
"2022-07-24",599998,"TANPA_PROMO",0,599998
"2022-07-25",825000,"GRATIS_ONGKIR",5000,820000
"2022-07-06",128000,"GRATIS_ONGKIR",5000,123000
"2022-07-06",139000,"TANPA_PROMO",0,139000
"2022-07-26",5550,"TANPA_PROMO",0,5550
"2022-07-06",493000,"TANPA_PROMO",0,493000
"2022-07-29",295850,"TANPA_PROMO",0,295850
"2022-07-24",130000,"GRATIS_ONGKIR",5000,125000
"2022-07-08",420000,"GRATIS_ONGKIR",5000,415000
"2022-07-05",185000,"GRATIS_ONGKIR",5000,180000
"2022-07-15",240000,"GRATIS_ONGKIR",5000,235000
"2022-07-30",529000,"GRATIS_ONGKIR",5000,524000
"2022-07-21",93884,"GRATIS_ONGKIR",5000,88884
"2022-07-16",12125,"GRATIS_ONGKIR",5000,7125
"2022-07-18",200700,"GRATIS_ONGKIR",5000,195700
"2022-07-26",3300,"TANPA_PROMO",0,3300
"2022-07-18",199999,"TANPA_PROMO",0,199999
"2022-07-03",37990,"GRATIS_ONGKIR",5000,32990
"2022-07-27",159800,"GRATIS_ONGKIR",5000,154800
"2022-07-08",1350000,"TANPA_PROMO",0,1350000
"2022-07-05",43000,"TANPA_PROMO",0,43000
"2022-07-29",93300,"TANPA_PROMO",0,93300
"2022-07-23",29900,"GRATIS_ONGKIR",5000,24900
"2022-07-19",249800,"GRATIS_ONGKIR",5000,244800
"2022-07-30",115000,"TANPA_PROMO",0,115000
"2022-07-24",477000,"GRATIS_ONGKIR",5000,472000
"2022-07-26",299999,"TANPA_PROMO",0,299999
"2022-07-13",112000,"GRATIS_ONGKIR",5000,107000
"2022-07-20",550000,"TANPA_PROMO",0,550000
"2022-07-30",97500,"GRATIS_ONGKIR",5000,92500
"2022-07-01",17400,"TANPA_PROMO",0,17400
"2022-07-23",139000,"GRATIS_ONGKIR",5000,134000
"2022-07-30",148200,"TANPA_PROMO",0,148200
"2022-07-14",1850,"TANPA_PROMO",0,1850
"2022-07-22",129270,"GRATIS_ONGKIR",5000,124270
"2022-07-10",780000,"GRATIS_ONGKIR",5000,775000
"2022-07-19",84750,"GRATIS_ONGKIR",5000,79750
"2022-07-26",35000,"GRATIS_ONGKIR",5000,30000
"2022-07-08",6600,"GRATIS_ONGKIR",5000,1600
"2022-07-03",30999,"TANPA_PROMO",0,30999
"2022-07-19",52000,"GRATIS_ONGKIR",5000,47000
"2022-07-22",218040,"GRATIS_ONGKIR",5000,213040
"2022-07-27",98969,"GRATIS_ONGKIR",5000,93969
"2022-07-17",141000,"TANPA_PROMO",0,141000
"2022-07-13",438000,"TANPA_PROMO",0,438000
"2022-07-03",825000,"TANPA_PROMO",0,825000
"2022-07-25",159000,"GRATIS_ONGKIR",5000,154000
"2022-07-03",435000,"GRATIS_ONGKIR",5000,430000
"2022-07-20",270580,"GRATIS_ONGKIR",5000,265580
"2022-07-02",194000,"TANPA_PROMO",0,194000
"2022-07-25",131400,"TANPA_PROMO",0,131400
"2022-07-13",29600,"TANPA_PROMO",0,29600
"2022-07-23",130000,"TANPA_PROMO",0,130000
"2022-07-09",64020,"TANPA_PROMO",0,64020
"2022-07-15",657000,"GRATIS_ONGKIR",5000,652000
"2022-07-23",378000,"GRATIS_ONGKIR",5000,373000
"2022-07-24",130000,"TANPA_PROMO",0,130000
"2022-07-11",1128000,"TANPA_PROMO",0,1128000
"2022-07-06",131000,"TANPA_PROMO",0,131000
"2022-07-14",3300,"TANPA_PROMO",0,3300
"2022-07-26",599700,"TANPA_PROMO",0,599700
"2022-07-09",296907,"GRATIS_ONGKIR",5000,291907
"2022-07-13",581400,"TANPA_PROMO",0,581400
"2022-07-01",110000,"GRATIS_ONGKIR",5000,105000
"2022-07-25",166500,"GRATIS_ONGKIR",5000,161500
"2022-07-30",19500,"GRATIS_ONGKIR",5000,14500
"2022-07-13",143400,"TANPA_PROMO",0,143400
"2022-07-29",4317000,"TANPA_PROMO",0,4317000
"2022-07-09",236370,"TANPA_PROMO",0,236370
"2022-07-16",69000,"GRATIS_ONGKIR",5000,64000
"2022-07-27",68700,"TANPA_PROMO",0,68700
"2022-07-17",310000,"GRATIS_ONGKIR",5000,305000
"2022-07-20",690000,"TANPA_PROMO",0,690000
"2022-07-22",59999,"GRATIS_ONGKIR",5000,54999
"2022-07-17",130000,"TANPA_PROMO",0,130000
"2022-07-06",86000,"GRATIS_ONGKIR",5000,81000
"2022-07-01",198000,"TANPA_PROMO",0,198000
"2022-07-21",5070,"GRATIS_ONGKIR",5000,70
"2022-07-09",599997,"GRATIS_ONGKIR",5000,594997
"2022-07-14",78000,"TANPA_PROMO",0,78000
"2022-07-12",279000,"TANPA_PROMO",0,279000
"2022-07-05",2097000,"GRATIS_ONGKIR",5000,2092000
"2022-07-28",112500,"TANPA_PROMO",0,112500
"2022-07-20",53500,"GRATIS_ONGKIR",5000,48500
"2022-07-24",60000,"GRATIS_ONGKIR",5000,55000
"2022-07-29",269425,"GRATIS_ONGKIR",5000,264425
"2022-07-13",39900,"TANPA_PROMO",0,39900
"2022-07-16",198000,"GRATIS_ONGKIR",5000,193000
"2022-07-04",436000,"TANPA_PROMO",0,436000
"2022-07-18",31000,"GRATIS_ONGKIR",5000,26000
"2022-07-25",18400,"GRATIS_ONGKIR",5000,13400
"2022-07-13",478800,"GRATIS_ONGKIR",5000,473800
"2022-07-15",192000,"GRATIS_ONGKIR",5000,187000
"2022-07-03",231000,"TANPA_PROMO",0,231000
"2022-07-28",250200,"TANPA_PROMO",0,250200
"2022-07-08",405000,"GRATIS_ONGKIR",5000,400000
"2022-07-03",228000,"GRATIS_ONGKIR",5000,223000
"2022-07-14",43000,"GRATIS_ONGKIR",5000,38000
"2022-07-09",5970000,"GRATIS_ONGKIR",5000,5965000
"2022-07-11",449700,"TANPA_PROMO",0,449700
"2022-07-22",260000,"TANPA_PROMO",0,260000
"2022-07-06",39500,"TANPA_PROMO",0,39500
"2022-07-30",162500,"TANPA_PROMO",0,162500
"2022-07-06",65172,"GRATIS_ONGKIR",5000,60172
"2022-07-29",93980,"TANPA_PROMO",0,93980
"2022-07-21",220000,"TANPA_PROMO",0,220000
"2022-07-08",780000,"GRATIS_ONGKIR",5000,775000
"2022-07-13",299300,"TANPA_PROMO",0,299300
"2022-07-23",338000,"TANPA_PROMO",0,338000
"2022-07-30",165000,"TANPA_PROMO",0,165000
"2022-07-05",97500,"TANPA_PROMO",0,97500
"2022-07-01",3380,"TANPA_PROMO",0,3380
"2022-07-04",387600,"GRATIS_ONGKIR",5000,382600
"2022-07-21",79800,"TANPA_PROMO",0,79800
"2022-07-08",49000,"GRATIS_ONGKIR",5000,44000
"2022-07-24",231000,"GRATIS_ONGKIR",5000,226000
"2022-07-03",490000,"GRATIS_ONGKIR",5000,485000
"2022-07-29",405870,"TANPA_PROMO",0,405870
"2022-07-25",29900,"TANPA_PROMO",0,29900
"2022-07-12",105000,"TANPA_PROMO",0,105000
"2022-07-17",112000,"TANPA_PROMO",0,112000
"2022-07-05",435998,"GRATIS_ONGKIR",5000,430998
"2022-07-27",415000,"TANPA_PROMO",0,415000
"2022-07-19",76000,"GRATIS_ONGKIR",5000,71000
"2022-07-14",3380,"GRATIS_ONGKIR",5000,-1620
"2022-07-22",65000,"TANPA_PROMO",0,65000
"2022-07-03",699000,"GRATIS_ONGKIR",5000,694000
"2022-07-18",64150,"GRATIS_ONGKIR",5000,59150
"2022-07-07",128040,"TANPA_PROMO",0,128040
"2022-07-23",1200000,"GRATIS_ONGKIR",5000,1195000
"2022-07-26",135140,"GRATIS_ONGKIR",5000,130140
"2022-07-09",472500,"GRATIS_ONGKIR",5000,467500
"2022-07-23",112000,"GRATIS_ONGKIR",5000,107000
"2022-07-11",292500,"GRATIS_ONGKIR",5000,287500
"2022-07-19",278000,"GRATIS_ONGKIR",5000,273000
"2022-07-02",24250,"TANPA_PROMO",0,24250
"2022-07-12",84150,"GRATIS_ONGKIR",5000,79150
"2022-07-21",299800,"TANPA_PROMO",0,299800
"2022-07-24",90000,"TANPA_PROMO",0,90000
"2022-07-01",550000,"TANPA_PROMO",0,550000
"2022-07-06",109000,"GRATIS_ONGKIR",5000,104000
"2022-07-07",137776,"TANPA_PROMO",0,137776
"2022-07-16",290000,"TANPA_PROMO",0,290000
"2022-07-03",278000,"TANPA_PROMO",0,278000
"2022-07-28",192060,"GRATIS_ONGKIR",5000,187060
"2022-07-17",51000,"TANPA_PROMO",0,51000
"2022-07-30",42000,"GRATIS_ONGKIR",5000,37000
"2022-07-17",51000,"GRATIS_ONGKIR",5000,46000
"2022-07-30",170000,"GRATIS_ONGKIR",5000,165000
"2022-07-27",73998,"TANPA_PROMO",0,73998
"2022-07-22",1659000,"GRATIS_ONGKIR",5000,1654000
"2022-07-19",145000,"TANPA_PROMO",0,145000
"2022-07-15",218040,"GRATIS_ONGKIR",5000,213040
"2022-07-03",374700,"GRATIS_ONGKIR",5000,369700
"2022-07-10",67570,"TANPA_PROMO",0,67570
"2022-07-23",169000,"GRATIS_ONGKIR",5000,164000
"2022-07-26",64000,"GRATIS_ONGKIR",5000,59000
"2022-07-17",99150,"GRATIS_ONGKIR",5000,94150
"2022-07-10",379800,"TANPA_PROMO",0,379800
"2022-07-10",8550000,"GRATIS_ONGKIR",5000,8545000
"2022-07-27",102000,"TANPA_PROMO",0,102000
"2022-07-06",62000,"TANPA_PROMO",0,62000
"2022-07-11",137776,"GRATIS_ONGKIR",5000,132776
"2022-07-11",65000,"TANPA_PROMO",0,65000
"2022-07-10",24900,"TANPA_PROMO",0,24900
"2022-07-08",400000,"GRATIS_ONGKIR",5000,395000
"2022-07-22",94500,"TANPA_PROMO",0,94500
"2022-07-18",581400,"GRATIS_ONGKIR",5000,576400
"2022-07-16",390000,"TANPA_PROMO",0,390000
"2022-07-10",30600,"GRATIS_ONGKIR",5000,25600
"2022-07-06",224850,"GRATIS_ONGKIR",5000,219850
"2022-07-24",507000,"GRATIS_ONGKIR",5000,502000
"2022-07-06",169000,"TANPA_PROMO",0,169000
"2022-07-06",220000,"GRATIS_ONGKIR",5000,215000
"2022-07-24",348750,"GRATIS_ONGKIR",5000,343750
"2022-07-04",130000,"TANPA_PROMO",0,130000
"2022-07-08",94000,"TANPA_PROMO",0,94000
"2022-07-10",119700,"GRATIS_ONGKIR",5000,114700
"2022-07-08",207800,"TANPA_PROMO",0,207800
"2022-07-03",105000,"TANPA_PROMO",0,105000
"2022-07-27",260000,"TANPA_PROMO",0,260000
"2022-07-07",135290,"GRATIS_ONGKIR",5000,130290
"2022-07-27",177000,"GRATIS_ONGKIR",5000,172000
"2022-07-30",165000,"GRATIS_ONGKIR",5000,160000
"2022-07-20",151500,"GRATIS_ONGKIR",5000,146500
"2022-08-05",2700,"GRATIS_ONGKIR",5000,-2300
"2022-08-05",151800,"GRATIS_ONGKIR",5000,146800
"2022-08-01",537000,"TANPA_PROMO",0,537000
"2022-08-06",137000,"TANPA_PROMO",0,137000
"2022-08-14",14800,"GRATIS_ONGKIR",5000,9800
"2022-08-06",55000,"TANPA_PROMO",0,55000
"2022-08-20",97000,"TANPA_PROMO",0,97000
"2022-08-16",525000,"GRATIS_ONGKIR",5000,520000
"2022-08-09",37900,"GRATIS_ONGKIR",5000,32900
"2022-08-30",47000,"TANPA_PROMO",0,47000
"2022-08-18",345000,"TANPA_PROMO",0,345000
"2022-08-31",275000,"TANPA_PROMO",0,275000
"2022-08-29",79000,"TANPA_PROMO",0,79000
"2022-08-10",7140,"GRATIS_ONGKIR",5000,2140
"2022-08-26",410000,"TANPA_PROMO",0,410000
"2022-08-06",36800,"GRATIS_ONGKIR",5000,31800
"2022-08-28",254250,"TANPA_PROMO",0,254250
"2022-08-31",48000,"TANPA_PROMO",0,48000
"2022-08-20",1575,"TANPA_PROMO",0,1575
"2022-08-22",2800,"TANPA_PROMO",0,2800
"2022-08-17",154440,"TANPA_PROMO",0,154440
"2022-08-02",154500,"TANPA_PROMO",0,154500
"2022-08-11",24250,"GRATIS_ONGKIR",5000,19250
"2022-08-24",190000,"TANPA_PROMO",0,190000
"2022-08-13",1400,"GRATIS_ONGKIR",5000,-3600
"2022-08-26",8622,"TANPA_PROMO",0,8622
"2022-08-17",348750,"TUJUHBELASAN",10000,338750
"2022-08-21",84645,"TANPA_PROMO",0,84645
"2022-08-06",375000,"GRATIS_ONGKIR",5000,370000
"2022-08-24",128000,"GRATIS_ONGKIR",5000,123000
"2022-08-05",267000,"GRATIS_ONGKIR",5000,262000
"2022-08-20",480000,"GRATIS_ONGKIR",5000,475000
"2022-08-04",72680,"TANPA_PROMO",0,72680
"2022-08-19",458000,"TANPA_PROMO",0,458000
"2022-08-15",38000,"TANPA_PROMO",0,38000
"2022-08-23",310500,"GRATIS_ONGKIR",5000,305500
"2022-08-18",278000,"TANPA_PROMO",0,278000
"2022-08-19",187200,"GRATIS_ONGKIR",5000,182200
"2022-08-08",164445,"TANPA_PROMO",0,164445
"2022-08-19",58275,"TANPA_PROMO",0,58275
"2022-08-09",3030000,"TANPA_PROMO",0,3030000
"2022-08-05",195000,"TANPA_PROMO",0,195000
"2022-08-21",67570,"TANPA_PROMO",0,67570
"2022-08-03",75000,"GRATIS_ONGKIR",5000,70000
"2022-08-20",170000,"GRATIS_ONGKIR",5000,165000
"2022-08-20",64150,"TANPA_PROMO",0,64150
"2022-08-17",1320000,"TUJUHBELASAN",10000,1310000
"2022-08-23",207000,"TANPA_PROMO",0,207000
"2022-08-31",960000,"TANPA_PROMO",0,960000
"2022-08-07",475000,"TANPA_PROMO",0,475000
"2022-08-22",51000,"TANPA_PROMO",0,51000
"2022-08-16",4950060,"GRATIS_ONGKIR",5000,4945060
"2022-08-15",493000,"TANPA_PROMO",0,493000
"2022-08-12",169000,"TANPA_PROMO",0,169000
"2022-08-29",410000,"TANPA_PROMO",0,410000
"2022-08-14",9900,"TANPA_PROMO",0,9900
"2022-08-27",259800,"GRATIS_ONGKIR",5000,254800
"2022-08-04",17900,"GRATIS_ONGKIR",5000,12900
"2022-08-15",78790,"TANPA_PROMO",0,78790
"2022-08-17",32000,"GRATIS_ONGKIR",5000,27000
"2022-08-06",166650,"GRATIS_ONGKIR",5000,161650
"2022-08-12",21500,"TANPA_PROMO",0,21500
"2022-08-13",55365,"TANPA_PROMO",0,55365
"2022-08-06",689997,"GRATIS_ONGKIR",5000,684997
"2022-08-17",25000,"TANPA_PROMO",0,25000
"2022-08-12",297000,"GRATIS_ONGKIR",5000,292000
"2022-08-29",1058000,"GRATIS_ONGKIR",5000,1053000
"2022-08-24",99750,"TANPA_PROMO",0,99750
"2022-08-27",3550000,"GRATIS_ONGKIR",5000,3545000
"2022-08-14",55200,"TANPA_PROMO",0,55200
"2022-08-10",387600,"GRATIS_ONGKIR",5000,382600
"2022-08-04",56900,"GRATIS_ONGKIR",5000,51900
"2022-08-06",49500,"GRATIS_ONGKIR",5000,44500
"2022-08-10",379800,"TANPA_PROMO",0,379800
"2022-08-11",295850,"GRATIS_ONGKIR",5000,290850
"2022-08-28",24796,"GRATIS_ONGKIR",5000,19796
"2022-08-28",148000,"TANPA_PROMO",0,148000
"2022-08-23",112000,"GRATIS_ONGKIR",5000,107000
"2022-08-23",133800,"TANPA_PROMO",0,133800
"2022-08-08",297040,"GRATIS_ONGKIR",5000,292040
"2022-08-31",639800,"GRATIS_ONGKIR",5000,634800
"2022-08-30",297000,"TANPA_PROMO",0,297000
"2022-08-15",161999,"GRATIS_ONGKIR",5000,156999
"2022-08-07",255000,"TANPA_PROMO",0,255000
"2022-08-12",137700,"GRATIS_ONGKIR",5000,132700
"2022-08-13",358000,"GRATIS_ONGKIR",5000,353000
"2022-08-25",156000,"TANPA_PROMO",0,156000
"2022-08-13",69642,"GRATIS_ONGKIR",5000,64642
"2022-08-02",30000,"GRATIS_ONGKIR",5000,25000
"2022-08-16",46942,"GRATIS_ONGKIR",5000,41942
"2022-08-26",143700,"TANPA_PROMO",0,143700
"2022-08-03",188000,"GRATIS_ONGKIR",5000,183000
"2022-08-16",64150,"GRATIS_ONGKIR",5000,59150
"2022-08-01",800000,"GRATIS_ONGKIR",5000,795000
"2022-08-03",160000,"TANPA_PROMO",0,160000
"2022-08-07",62000,"GRATIS_ONGKIR",5000,57000
"2022-08-25",207000,"TANPA_PROMO",0,207000
"2022-08-17",199998,"TANPA_PROMO",0,199998
"2022-08-22",480000,"TANPA_PROMO",0,480000
"2022-08-27",33343,"GRATIS_ONGKIR",5000,28343
"2022-08-29",555000,"TANPA_PROMO",0,555000
"2022-08-11",338850,"TANPA_PROMO",0,338850
"2022-08-14",110000,"TANPA_PROMO",0,110000
"2022-08-10",110000,"GRATIS_ONGKIR",5000,105000
"2022-08-28",74000,"GRATIS_ONGKIR",5000,69000
"2022-08-13",115000,"GRATIS_ONGKIR",5000,110000
"2022-08-04",155000,"GRATIS_ONGKIR",5000,150000
"2022-08-12",112000,"GRATIS_ONGKIR",5000,107000
"2022-08-30",3398000,"TANPA_PROMO",0,3398000
"2022-08-26",1440000,"GRATIS_ONGKIR",5000,1435000
"2022-08-17",75780,"TUJUHBELASAN",10000,65780
"2022-08-28",17500,"TANPA_PROMO",0,17500
"2022-08-03",345000,"GRATIS_ONGKIR",5000,340000
"2022-08-30",405870,"GRATIS_ONGKIR",5000,400870
"2022-08-31",35000,"TANPA_PROMO",0,35000
"2022-08-22",2920000,"TANPA_PROMO",0,2920000
"2022-08-05",2694000,"GRATIS_ONGKIR",5000,2689000
"2022-08-08",1437000,"GRATIS_ONGKIR",5000,1432000
"2022-08-21",14800,"GRATIS_ONGKIR",5000,9800
"2022-08-20",165000,"GRATIS_ONGKIR",5000,160000
"2022-08-01",275000,"AWAL_GAJIAN",15000,260000
"2022-08-01",415500,"AWAL_GAJIAN",15000,400500
"2022-08-14",231750,"TANPA_PROMO",0,231750
"2022-08-01",359700,"GRATIS_ONGKIR",5000,354700
"2022-08-23",899900,"TANPA_PROMO",0,899900
"2022-08-22",1470000,"GRATIS_ONGKIR",5000,1465000
"2022-08-10",36374,"TANPA_PROMO",0,36374
"2022-08-25",75000,"GRATIS_ONGKIR",5000,70000
"2022-08-08",24796,"TANPA_PROMO",0,24796
"2022-08-12",217500,"GRATIS_ONGKIR",5000,212500
"2022-08-08",880000,"TANPA_PROMO",0,880000
"2022-08-27",149650,"GRATIS_ONGKIR",5000,144650
"2022-08-03",74950,"TANPA_PROMO",0,74950
"2022-08-06",10000,"TANPA_PROMO",0,10000
"2022-08-11",125000,"GRATIS_ONGKIR",5000,120000
"2022-08-05",115999,"GRATIS_ONGKIR",5000,110999
"2022-08-05",218000,"TANPA_PROMO",0,218000
"2022-08-16",44000,"TANPA_PROMO",0,44000
"2022-08-25",279000,"TANPA_PROMO",0,279000
"2022-08-07",337500,"GRATIS_ONGKIR",5000,332500
"2022-08-28",195000,"GRATIS_ONGKIR",5000,190000
"2022-08-23",375000,"GRATIS_ONGKIR",5000,370000
"2022-08-20",45800,"GRATIS_ONGKIR",5000,40800
"2022-08-10",300000,"TANPA_PROMO",0,300000
"2022-08-15",79800,"GRATIS_ONGKIR",5000,74800
"2022-08-27",27600,"GRATIS_ONGKIR",5000,22600
"2022-08-11",133800,"TANPA_PROMO",0,133800
"2022-08-19",95800,"TANPA_PROMO",0,95800
"2022-08-11",209700,"TANPA_PROMO",0,209700
"2022-08-15",780000,"TANPA_PROMO",0,780000
